25.7 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
31.3 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
30.1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1
60.7 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1
45.3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
44.9 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1
45.1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
24.7 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
47.1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
63.3 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0
40 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
48 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
33.1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0
29.5 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
24.8 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
20.9 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
43.1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
22.8 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
42.1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
51.7 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
41.5 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
52.2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
49.5 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0
23.8 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1
30.5 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
56.8 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0
37.4 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1
69.7 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
53.3 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
47.3 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
29.3 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
40.3 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0
12.9 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
46.6 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0
55.3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
25.6 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
27.3 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
67.7 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0
38.6 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1
31.3 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
35.3 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0
40.3 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
24.7 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0
42.5 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
31.9 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1
32.2 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0
23 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0
37.3 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
35.5 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0
27.7 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
28.5 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0
39.7 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0
41.2 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1
37.2 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0
40.5 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
22.3 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1
28.1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0
15.4 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0
50 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
40.6 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0
52.5 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
63.9 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
